gvkey,iid,datadate,tic,conm,cshoc,prccd
066311,01,02/17/2015,DIA,SPDR DJIA ETF TRUST,67892000.0000,180.5700
066311,01,02/18/2015,DIA,SPDR DJIA ETF TRUST,68042000.0000,180.4700
066311,01,02/19/2015,DIA,SPDR DJIA ETF TRUST,68442000.0000,180.0900
066311,01,02/20/2015,DIA,SPDR DJIA ETF TRUST,68342000.0000,181.1400
066311,01,02/23/2015,DIA,SPDR DJIA ETF TRUST,67942000.0000,180.9200
066311,01,02/24/2015,DIA,SPDR DJIA ETF TRUST,67892000.0000,181.9100
066311,01,02/25/2015,DIA,SPDR DJIA ETF TRUST,68192000.0000,181.9600
066311,01,02/26/2015,DIA,SPDR DJIA ETF TRUST,68142000.0000,182.0100
066311,01,02/27/2015,DIA,SPDR DJIA ETF TRUST,67992000.0000,181.1900
066311,01,03/02/2015,DIA,SPDR DJIA ETF TRUST,67992000.0000,182.6800
066311,01,03/03/2015,DIA,SPDR DJIA ETF TRUST,69042000.0000,181.8700
066311,01,03/04/2015,DIA,SPDR DJIA ETF TRUST,68742000.0000,180.7800
066311,01,03/05/2015,DIA,SPDR DJIA ETF TRUST,68842000.0000,181.1700
066311,01,03/06/2015,DIA,SPDR DJIA ETF TRUST,68542000.0000,178.4000
066311,01,03/09/2015,DIA,SPDR DJIA ETF TRUST,68292000.0000,179.8000
066311,01,03/10/2015,DIA,SPDR DJIA ETF TRUST,67642000.0000,176.6900
066311,01,03/11/2015,DIA,SPDR DJIA ETF TRUST,67092000.0000,176.3500
066311,01,03/12/2015,DIA,SPDR DJIA ETF TRUST,67892000.0000,178.9700
066311,01,03/13/2015,DIA,SPDR DJIA ETF TRUST,67192000.0000,177.5600
066311,01,03/16/2015,DIA,SPDR DJIA ETF TRUST,66492000.0000,179.7800
066311,01,03/17/2015,DIA,SPDR DJIA ETF TRUST,67192000.0000,178.5000
066311,01,03/18/2015,DIA,SPDR DJIA ETF TRUST,67892000.0000,180.7300
066311,01,03/19/2015,DIA,SPDR DJIA ETF TRUST,67892000.0000,179.6600
066311,01,03/20/2015,DIA,SPDR DJIA ETF TRUST,71692000.0000,180.9600
066311,01,03/23/2015,DIA,SPDR DJIA ETF TRUST,71192000.0000,180.8500
066311,01,03/24/2015,DIA,SPDR DJIA ETF TRUST,70842000.0000,179.8300
066311,01,03/25/2015,DIA,SPDR DJIA ETF TRUST,70842000.0000,176.9200
066311,01,03/26/2015,DIA,SPDR DJIA ETF TRUST,69092000.0000,176.4800
066311,01,03/27/2015,DIA,SPDR DJIA ETF TRUST,67292000.0000,176.8100
066311,01,03/30/2015,DIA,SPDR DJIA ETF TRUST,67192000.0000,179.3900
066311,01,03/31/2015,DIA,SPDR DJIA ETF TRUST,66892000.0000,177.5800
066311,01,04/01/2015,DIA,SPDR DJIA ETF TRUST,67292000.0000,176.7400
066311,01,04/02/2015,DIA,SPDR DJIA ETF TRUST,67192000.0000,177.3300
066311,01,04/06/2015,DIA,SPDR DJIA ETF TRUST,66892000.0000,178.5900
066311,01,04/07/2015,DIA,SPDR DJIA ETF TRUST,67242000.0000,178.4200
066311,01,04/08/2015,DIA,SPDR DJIA ETF TRUST,67092000.0000,178.7500
066311,01,04/09/2015,DIA,SPDR DJIA ETF TRUST,66942000.0000,179.4000
066311,01,04/10/2015,DIA,SPDR DJIA ETF TRUST,66792000.0000,180.3700
066311,01,04/13/2015,DIA,SPDR DJIA ETF TRUST,66392000.0000,179.6400
066311,01,04/14/2015,DIA,SPDR DJIA ETF TRUST,66392000.0000,180.1800
066311,01,04/15/2015,DIA,SPDR DJIA ETF TRUST,66292000.0000,180.8800
066311,01,04/16/2015,DIA,SPDR DJIA ETF TRUST,67542000.0000,180.9100
066311,01,04/17/2015,DIA,SPDR DJIA ETF TRUST,67442000.0000,177.9400
066311,01,04/20/2015,DIA,SPDR DJIA ETF TRUST,67392000.0000,180.0300
066311,01,04/21/2015,DIA,SPDR DJIA ETF TRUST,68192000.0000,179.2600
066311,01,04/22/2015,DIA,SPDR DJIA ETF TRUST,67442000.0000,180.0600
066311,01,04/23/2015,DIA,SPDR DJIA ETF TRUST,67342000.0000,180.3700
066311,01,04/24/2015,DIA,SPDR DJIA ETF TRUST,67342000.0000,180.5400
066311,01,04/27/2015,DIA,SPDR DJIA ETF TRUST,66442000.0000,180.1700
066311,01,04/28/2015,DIA,SPDR DJIA ETF TRUST,65892000.0000,180.8400
066311,01,04/29/2015,DIA,SPDR DJIA ETF TRUST,65342000.0000,180.0700
066311,01,04/30/2015,DIA,SPDR DJIA ETF TRUST,65192000.0000,178.1800
066311,01,05/01/2015,DIA,SPDR DJIA ETF TRUST,64592000.0000,179.9000
066311,01,05/04/2015,DIA,SPDR DJIA ETF TRUST,63092000.0000,180.4400
066311,01,05/05/2015,DIA,SPDR DJIA ETF TRUST,63142000.0000,179.0100
066311,01,05/06/2015,DIA,SPDR DJIA ETF TRUST,63142000.0000,178.3900
066311,01,05/07/2015,DIA,SPDR DJIA ETF TRUST,62842000.0000,179.2800
066311,01,05/08/2015,DIA,SPDR DJIA ETF TRUST,63192000.0000,181.8500
066311,01,05/11/2015,DIA,SPDR DJIA ETF TRUST,63292000.0000,181.0800
066311,01,05/12/2015,DIA,SPDR DJIA ETF TRUST,63392000.0000,180.7200
066311,01,05/13/2015,DIA,SPDR DJIA ETF TRUST,62892000.0000,180.7500
066311,01,05/14/2015,DIA,SPDR DJIA ETF TRUST,63692000.0000,182.5400
066311,01,05/15/2015,DIA,SPDR DJIA ETF TRUST,63692000.0000,182.4800
066311,01,05/18/2015,DIA,SPDR DJIA ETF TRUST,63792000.0000,182.6800
066311,01,05/19/2015,DIA,SPDR DJIA ETF TRUST,63842000.0000,182.9300
066311,01,05/20/2015,DIA,SPDR DJIA ETF TRUST,64192000.0000,182.7100
066311,01,05/21/2015,DIA,SPDR DJIA ETF TRUST,64192000.0000,182.7900
066311,01,05/22/2015,DIA,SPDR DJIA ETF TRUST,65842000.0000,182.2600
066311,01,05/26/2015,DIA,SPDR DJIA ETF TRUST,63142000.0000,180.3700
066311,01,05/27/2015,DIA,SPDR DJIA ETF TRUST,64392000.0000,181.5200
066311,01,05/28/2015,DIA,SPDR DJIA ETF TRUST,63992000.0000,181.2900
066311,01,05/29/2015,DIA,SPDR DJIA ETF TRUST,64142000.0000,180.1100
066311,01,06/01/2015,DIA,SPDR DJIA ETF TRUST,64142000.0000,180.4000
066311,01,06/02/2015,DIA,SPDR DJIA ETF TRUST,64542000.0000,180.1500
066311,01,06/03/2015,DIA,SPDR DJIA ETF TRUST,64192000.0000,180.8800
066311,01,06/04/2015,DIA,SPDR DJIA ETF TRUST,64192000.0000,179.2100
066311,01,06/05/2015,DIA,SPDR DJIA ETF TRUST,64242000.0000,178.5000
066311,01,06/08/2015,DIA,SPDR DJIA ETF TRUST,64192000.0000,177.8100
066311,01,06/09/2015,DIA,SPDR DJIA ETF TRUST,65092000.0000,177.7100
066311,01,06/10/2015,DIA,SPDR DJIA ETF TRUST,64992000.0000,180.0600
066311,01,06/11/2015,DIA,SPDR DJIA ETF TRUST,64692000.0000,180.6400
066311,01,06/12/2015,DIA,SPDR DJIA ETF TRUST,64792000.0000,179.1300
066311,01,06/15/2015,DIA,SPDR DJIA ETF TRUST,65092000.0000,178.1000
066311,01,06/16/2015,DIA,SPDR DJIA ETF TRUST,65142000.0000,179.2100
066311,01,06/17/2015,DIA,SPDR DJIA ETF TRUST,65542000.0000,179.4800
066311,01,06/18/2015,DIA,SPDR DJIA ETF TRUST,65692000.0000,181.3300
066311,01,06/19/2015,DIA,SPDR DJIA ETF TRUST,65392000.0000,179.7600
066311,01,06/22/2015,DIA,SPDR DJIA ETF TRUST,65192000.0000,180.9200
066311,01,06/23/2015,DIA,SPDR DJIA ETF TRUST,64542000.0000,181.1200
066311,01,06/24/2015,DIA,SPDR DJIA ETF TRUST,64542000.0000,179.4100
066311,01,06/25/2015,DIA,SPDR DJIA ETF TRUST,63642000.0000,178.6500
066311,01,06/26/2015,DIA,SPDR DJIA ETF TRUST,63592000.0000,179.1300
066311,01,06/29/2015,DIA,SPDR DJIA ETF TRUST,63692000.0000,175.6400
066311,01,06/30/2015,DIA,SPDR DJIA ETF TRUST,63492000.0000,175.8200
066311,01,07/01/2015,DIA,SPDR DJIA ETF TRUST,62742000.0000,177.4000
066311,01,07/02/2015,DIA,SPDR DJIA ETF TRUST,63842000.0000,177.0500
066311,01,07/06/2015,DIA,SPDR DJIA ETF TRUST,65992000.0000,176.6800
066311,01,07/07/2015,DIA,SPDR DJIA ETF TRUST,68792000.0000,177.6300
066311,01,07/08/2015,DIA,SPDR DJIA ETF TRUST,68442000.0000,175.0000
066311,01,07/09/2015,DIA,SPDR DJIA ETF TRUST,68892000.0000,175.2600
066311,01,07/10/2015,DIA,SPDR DJIA ETF TRUST,69442000.0000,177.4100
066311,01,07/13/2015,DIA,SPDR DJIA ETF TRUST,69842000.0000,179.6000
066311,01,07/14/2015,DIA,SPDR DJIA ETF TRUST,69892000.0000,180.3300
066311,01,07/15/2015,DIA,SPDR DJIA ETF TRUST,69692000.0000,180.3400
066311,01,07/16/2015,DIA,SPDR DJIA ETF TRUST,70042000.0000,181.0700
066311,01,07/17/2015,DIA,SPDR DJIA ETF TRUST,70142000.0000,180.5400
066311,01,07/20/2015,DIA,SPDR DJIA ETF TRUST,69842000.0000,180.6900
066311,01,07/21/2015,DIA,SPDR DJIA ETF TRUST,69742000.0000,178.9700
066311,01,07/22/2015,DIA,SPDR DJIA ETF TRUST,69642000.0000,178.3000
066311,01,07/23/2015,DIA,SPDR DJIA ETF TRUST,64542000.0000,177.1600
066311,01,07/24/2015,DIA,SPDR DJIA ETF TRUST,64792000.0000,175.5200
066311,01,07/27/2015,DIA,SPDR DJIA ETF TRUST,64942000.0000,174.2300
066311,01,07/28/2015,DIA,SPDR DJIA ETF TRUST,64942000.0000,176.1100
066311,01,07/29/2015,DIA,SPDR DJIA ETF TRUST,65042000.0000,177.2600
066311,01,07/30/2015,DIA,SPDR DJIA ETF TRUST,64492000.0000,177.2200
066311,01,07/31/2015,DIA,SPDR DJIA ETF TRUST,65692000.0000,176.6800
066311,01,08/03/2015,DIA,SPDR DJIA ETF TRUST,65542000.0000,175.7500
066311,01,08/04/2015,DIA,SPDR DJIA ETF TRUST,65342000.0000,175.3200
066311,01,08/05/2015,DIA,SPDR DJIA ETF TRUST,65642000.0000,175.3600
066311,01,08/06/2015,DIA,SPDR DJIA ETF TRUST,65442000.0000,174.2200
066311,01,08/07/2015,DIA,SPDR DJIA ETF TRUST,65442000.0000,173.8400
066311,01,08/10/2015,DIA,SPDR DJIA ETF TRUST,64992000.0000,176.1900
066311,01,08/11/2015,DIA,SPDR DJIA ETF TRUST,64892000.0000,174.1100
066311,01,08/12/2015,DIA,SPDR DJIA ETF TRUST,64742000.0000,174.2100
066311,01,08/13/2015,DIA,SPDR DJIA ETF TRUST,64292000.0000,174.3100
066311,01,08/14/2015,DIA,SPDR DJIA ETF TRUST,65492000.0000,174.9000
066311,01,08/17/2015,DIA,SPDR DJIA ETF TRUST,65192000.0000,175.7000
066311,01,08/18/2015,DIA,SPDR DJIA ETF TRUST,64842000.0000,175.3300
066311,01,08/19/2015,DIA,SPDR DJIA ETF TRUST,64892000.0000,173.7400
066311,01,08/20/2015,DIA,SPDR DJIA ETF TRUST,65392000.0000,170.2200
066311,01,08/21/2015,DIA,SPDR DJIA ETF TRUST,65492000.0000,164.4100
066311,01,08/24/2015,DIA,SPDR DJIA ETF TRUST,64293000.0000,158.3800
066311,01,08/25/2015,DIA,SPDR DJIA ETF TRUST,65343000.0000,156.4900
066311,01,08/26/2015,DIA,SPDR DJIA ETF TRUST,59043000.0000,162.6600
066311,01,08/27/2015,DIA,SPDR DJIA ETF TRUST,59043000.0000,166.4500
066311,01,08/28/2015,DIA,SPDR DJIA ETF TRUST,66693000.0000,166.3300
066311,01,08/31/2015,DIA,SPDR DJIA ETF TRUST,67043000.0000,165.1800
066311,01,09/01/2015,DIA,SPDR DJIA ETF TRUST,66243000.0000,160.4600
066311,01,09/02/2015,DIA,SPDR DJIA ETF TRUST,66343000.0000,163.4600
066311,01,09/03/2015,DIA,SPDR DJIA ETF TRUST,66393000.0000,163.6700
066311,01,09/04/2015,DIA,SPDR DJIA ETF TRUST,66743000.0000,160.9700
066311,01,09/08/2015,DIA,SPDR DJIA ETF TRUST,66743000.0000,164.9100
066311,01,09/09/2015,DIA,SPDR DJIA ETF TRUST,65993000.0000,162.5200
066311,01,09/10/2015,DIA,SPDR DJIA ETF TRUST,66293000.0000,163.3900
066311,01,09/11/2015,DIA,SPDR DJIA ETF TRUST,65993000.0000,164.3900
066311,01,09/14/2015,DIA,SPDR DJIA ETF TRUST,66493000.0000,163.7700
066311,01,09/15/2015,DIA,SPDR DJIA ETF TRUST,66243000.0000,166.1100
066311,01,09/16/2015,DIA,SPDR DJIA ETF TRUST,65943000.0000,167.5100
066311,01,09/17/2015,DIA,SPDR DJIA ETF TRUST,64893000.0000,166.8100
066311,01,09/18/2015,DIA,SPDR DJIA ETF TRUST,65293000.0000,163.5400
066311,01,09/21/2015,DIA,SPDR DJIA ETF TRUST,64843000.0000,164.9000
066311,01,09/22/2015,DIA,SPDR DJIA ETF TRUST,65893000.0000,163.0000
066311,01,09/23/2015,DIA,SPDR DJIA ETF TRUST,66793000.0000,162.5900
066311,01,09/24/2015,DIA,SPDR DJIA ETF TRUST,66443000.0000,161.8700
066311,01,09/25/2015,DIA,SPDR DJIA ETF TRUST,66493000.0000,162.8800
066311,01,09/28/2015,DIA,SPDR DJIA ETF TRUST,67193000.0000,159.7900
066311,01,09/29/2015,DIA,SPDR DJIA ETF TRUST,67643000.0000,160.2300
066311,01,09/30/2015,DIA,SPDR DJIA ETF TRUST,68093000.0000,162.6200
066311,01,10/01/2015,DIA,SPDR DJIA ETF TRUST,68143000.0000,162.4900
066311,01,10/02/2015,DIA,SPDR DJIA ETF TRUST,68243000.0000,164.5800
066311,01,10/05/2015,DIA,SPDR DJIA ETF TRUST,68243000.0000,167.5800
066311,01,10/06/2015,DIA,SPDR DJIA ETF TRUST,67943000.0000,167.6900
066311,01,10/07/2015,DIA,SPDR DJIA ETF TRUST,68043000.0000,168.9500
066311,01,10/08/2015,DIA,SPDR DJIA ETF TRUST,68043000.0000,170.3700
066311,01,10/09/2015,DIA,SPDR DJIA ETF TRUST,68043000.0000,170.7600
066311,01,10/12/2015,DIA,SPDR DJIA ETF TRUST,67343000.0000,171.1700
066311,01,10/13/2015,DIA,SPDR DJIA ETF TRUST,67543000.0000,170.6400
066311,01,10/14/2015,DIA,SPDR DJIA ETF TRUST,67043000.0000,169.0700
066311,01,10/15/2015,DIA,SPDR DJIA ETF TRUST,66993000.0000,171.3200
066311,01,10/16/2015,DIA,SPDR DJIA ETF TRUST,67093000.0000,171.8800
066311,01,10/19/2015,DIA,SPDR DJIA ETF TRUST,67393000.0000,172.1200
066311,01,10/20/2015,DIA,SPDR DJIA ETF TRUST,68743000.0000,172.0100
066311,01,10/21/2015,DIA,SPDR DJIA ETF TRUST,66993000.0000,171.4800
066311,01,10/22/2015,DIA,SPDR DJIA ETF TRUST,66693000.0000,174.8000
066311,01,10/23/2015,DIA,SPDR DJIA ETF TRUST,66943000.0000,176.3700
066311,01,10/26/2015,DIA,SPDR DJIA ETF TRUST,66393000.0000,176.0200
066311,01,10/27/2015,DIA,SPDR DJIA ETF TRUST,66643000.0000,175.6700
066311,01,10/28/2015,DIA,SPDR DJIA ETF TRUST,66943000.0000,177.6800
066311,01,10/29/2015,DIA,SPDR DJIA ETF TRUST,67843000.0000,177.3800
066311,01,10/30/2015,DIA,SPDR DJIA ETF TRUST,67893000.0000,176.4900
066311,01,11/02/2015,DIA,SPDR DJIA ETF TRUST,68593000.0000,178.1200
066311,01,11/03/2015,DIA,SPDR DJIA ETF TRUST,69193000.0000,179.0700
066311,01,11/04/2015,DIA,SPDR DJIA ETF TRUST,68143000.0000,178.6500
066311,01,11/05/2015,DIA,SPDR DJIA ETF TRUST,68743000.0000,178.6400
066311,01,11/06/2015,DIA,SPDR DJIA ETF TRUST,68443000.0000,179.1400
066311,01,11/09/2015,DIA,SPDR DJIA ETF TRUST,66943000.0000,177.4200
066311,01,11/10/2015,DIA,SPDR DJIA ETF TRUST,71543000.0000,177.7800
066311,01,11/11/2015,DIA,SPDR DJIA ETF TRUST,70993000.0000,177.2100
066311,01,11/12/2015,DIA,SPDR DJIA ETF TRUST,71393000.0000,174.6700
066311,01,11/13/2015,DIA,SPDR DJIA ETF TRUST,71593000.0000,172.6100
066311,01,11/16/2015,DIA,SPDR DJIA ETF TRUST,72393000.0000,175.0200
066311,01,11/17/2015,DIA,SPDR DJIA ETF TRUST,71893000.0000,175.1600
066311,01,11/18/2015,DIA,SPDR DJIA ETF TRUST,70193000.0000,177.7300
066311,01,11/19/2015,DIA,SPDR DJIA ETF TRUST,69443000.0000,177.6600
066311,01,11/20/2015,DIA,SPDR DJIA ETF TRUST,69993000.0000,178.0600
066311,01,11/23/2015,DIA,SPDR DJIA ETF TRUST,69993000.0000,177.7400
066311,01,11/24/2015,DIA,SPDR DJIA ETF TRUST,68693000.0000,177.9800
066311,01,11/25/2015,DIA,SPDR DJIA ETF TRUST,68693000.0000,177.9300
066311,01,11/27/2015,DIA,SPDR DJIA ETF TRUST,69843000.0000,177.9000
066311,01,11/30/2015,DIA,SPDR DJIA ETF TRUST,69843000.0000,177.2300
066311,01,12/01/2015,DIA,SPDR DJIA ETF TRUST,69943000.0000,178.8100
066311,01,12/02/2015,DIA,SPDR DJIA ETF TRUST,70293000.0000,177.2900
066311,01,12/03/2015,DIA,SPDR DJIA ETF TRUST,70843000.0000,174.8300
066311,01,12/04/2015,DIA,SPDR DJIA ETF TRUST,71243000.0000,178.4200
066311,01,12/07/2015,DIA,SPDR DJIA ETF TRUST,72643000.0000,177.3400
066311,01,12/08/2015,DIA,SPDR DJIA ETF TRUST,72393000.0000,175.7708
066311,01,12/09/2015,DIA,SPDR DJIA ETF TRUST,72493000.0000,174.9900
066311,01,12/10/2015,DIA,SPDR DJIA ETF TRUST,72543000.0000,175.8800
066311,01,12/11/2015,DIA,SPDR DJIA ETF TRUST,72343000.0000,172.7300
066311,01,12/14/2015,DIA,SPDR DJIA ETF TRUST,72393000.0000,173.9000
066311,01,12/15/2015,DIA,SPDR DJIA ETF TRUST,72343000.0000,175.4600
066311,01,12/16/2015,DIA,SPDR DJIA ETF TRUST,71843000.0000,177.6400
066311,01,12/17/2015,DIA,SPDR DJIA ETF TRUST,71793000.0000,175.1000
066311,01,12/18/2015,DIA,SPDR DJIA ETF TRUST,71943000.0000,171.0000
066311,01,12/21/2015,DIA,SPDR DJIA ETF TRUST,73293000.0000,172.2500
066311,01,12/22/2015,DIA,SPDR DJIA ETF TRUST,74943000.0000,174.0100
066311,01,12/23/2015,DIA,SPDR DJIA ETF TRUST,75143000.0000,175.8100
066311,01,12/24/2015,DIA,SPDR DJIA ETF TRUST,74493000.0000,175.2200
066311,01,12/28/2015,DIA,SPDR DJIA ETF TRUST,74143000.0000,174.9800
066311,01,12/29/2015,DIA,SPDR DJIA ETF TRUST,73243000.0000,176.9800
066311,01,12/30/2015,DIA,SPDR DJIA ETF TRUST,74043000.0000,175.8000
066311,01,12/31/2015,DIA,SPDR DJIA ETF TRUST,73843000.0000,173.9900
066311,01,01/04/2016,DIA,SPDR DJIA ETF TRUST,74143000.0000,171.2900
066311,01,01/05/2016,DIA,SPDR DJIA ETF TRUST,74143000.0000,171.3900
066311,01,01/06/2016,DIA,SPDR DJIA ETF TRUST,74493000.0000,168.9400
066311,01,01/07/2016,DIA,SPDR DJIA ETF TRUST,72093000.0000,164.9600
066311,01,01/08/2016,DIA,SPDR DJIA ETF TRUST,70593000.0000,163.2400
066311,01,01/11/2016,DIA,SPDR DJIA ETF TRUST,70793000.0000,163.8300
066311,01,01/12/2016,DIA,SPDR DJIA ETF TRUST,71443000.0000,164.9500
066311,01,01/13/2016,DIA,SPDR DJIA ETF TRUST,71893000.0000,161.3500
066311,01,01/14/2016,DIA,SPDR DJIA ETF TRUST,72593000.0000,163.5900
066311,01,01/15/2016,DIA,SPDR DJIA ETF TRUST,71443000.0000,159.6800
066311,01,01/19/2016,DIA,SPDR DJIA ETF TRUST,70543000.0000,160.0200
066311,01,01/20/2016,DIA,SPDR DJIA ETF TRUST,70393000.0000,157.6100
066311,01,01/21/2016,DIA,SPDR DJIA ETF TRUST,71593000.0000,158.6000
066311,01,01/22/2016,DIA,SPDR DJIA ETF TRUST,72693000.0000,160.7900
066311,01,01/25/2016,DIA,SPDR DJIA ETF TRUST,72693000.0000,158.7000
066311,01,01/26/2016,DIA,SPDR DJIA ETF TRUST,71843000.0000,161.5400
066311,01,01/27/2016,DIA,SPDR DJIA ETF TRUST,71343000.0000,159.3000
066311,01,01/28/2016,DIA,SPDR DJIA ETF TRUST,70843000.0000,160.5100
066311,01,01/29/2016,DIA,SPDR DJIA ETF TRUST,71093000.0000,164.3700
066311,01,02/01/2016,DIA,SPDR DJIA ETF TRUST,70043000.0000,164.3400
066311,01,02/02/2016,DIA,SPDR DJIA ETF TRUST,70993000.0000,161.4100
066311,01,02/03/2016,DIA,SPDR DJIA ETF TRUST,69643000.0000,163.2000
066311,01,02/04/2016,DIA,SPDR DJIA ETF TRUST,69843000.0000,164.1400
066311,01,02/05/2016,DIA,SPDR DJIA ETF TRUST,68593000.0000,161.9400
066311,01,02/08/2016,DIA,SPDR DJIA ETF TRUST,71193000.0000,160.3500
066311,01,02/09/2016,DIA,SPDR DJIA ETF TRUST,73543000.0000,160.2400
066311,01,02/10/2016,DIA,SPDR DJIA ETF TRUST,74543000.0000,159.3900
066311,01,02/11/2016,DIA,SPDR DJIA ETF TRUST,74593000.0000,156.8000
066311,01,02/12/2016,DIA,SPDR DJIA ETF TRUST,74043000.0000,159.9800
066311,01,02/16/2016,DIA,SPDR DJIA ETF TRUST,73893000.0000,162.2000
066311,01,02/17/2016,DIA,SPDR DJIA ETF TRUST,73893000.0000,164.9300
066311,01,02/18/2016,DIA,SPDR DJIA ETF TRUST,73893000.0000,164.5200
066311,01,02/19/2016,DIA,SPDR DJIA ETF TRUST,72043000.0000,163.7000
066311,01,02/22/2016,DIA,SPDR DJIA ETF TRUST,72343000.0000,165.9400
066311,01,02/23/2016,DIA,SPDR DJIA ETF TRUST,72493000.0000,164.1508
066311,01,02/24/2016,DIA,SPDR DJIA ETF TRUST,71893000.0000,164.6700
066311,01,02/25/2016,DIA,SPDR DJIA ETF TRUST,71843000.0000,166.8400
066311,01,02/26/2016,DIA,SPDR DJIA ETF TRUST,71243000.0000,166.2800
066311,01,02/29/2016,DIA,SPDR DJIA ETF TRUST,69943000.0000,164.9600
066311,01,03/01/2016,DIA,SPDR DJIA ETF TRUST,71443000.0000,168.5200
066311,01,03/02/2016,DIA,SPDR DJIA ETF TRUST,71893000.0000,168.8900
066311,01,03/03/2016,DIA,SPDR DJIA ETF TRUST,70743000.0000,169.3500
066311,01,03/04/2016,DIA,SPDR DJIA ETF TRUST,70493000.0000,170.0200
066311,01,03/07/2016,DIA,SPDR DJIA ETF TRUST,70443000.0000,170.6200
066311,01,03/08/2016,DIA,SPDR DJIA ETF TRUST,70593000.0000,169.6200
066311,01,03/09/2016,DIA,SPDR DJIA ETF TRUST,70543000.0000,170.0200
066311,01,03/10/2016,DIA,SPDR DJIA ETF TRUST,70343000.0000,170.0592
066311,01,03/11/2016,DIA,SPDR DJIA ETF TRUST,70343000.0000,172.2308
066311,01,03/14/2016,DIA,SPDR DJIA ETF TRUST,70843000.0000,172.4108
066311,01,03/15/2016,DIA,SPDR DJIA ETF TRUST,70843000.0000,172.6400
066311,01,03/16/2016,DIA,SPDR DJIA ETF TRUST,71443000.0000,173.4700
066311,01,03/17/2016,DIA,SPDR DJIA ETF TRUST,71343000.0000,174.9400
066311,01,03/18/2016,DIA,SPDR DJIA ETF TRUST,70543000.0000,175.6900
066311,01,03/21/2016,DIA,SPDR DJIA ETF TRUST,70493000.0000,176.0100
066311,01,03/22/2016,DIA,SPDR DJIA ETF TRUST,69843000.0000,175.7000
066311,01,03/23/2016,DIA,SPDR DJIA ETF TRUST,69193000.0000,174.8100
066311,01,03/24/2016,DIA,SPDR DJIA ETF TRUST,69643000.0000,174.9400
066311,01,03/28/2016,DIA,SPDR DJIA ETF TRUST,70093000.0000,175.1200
066311,01,03/29/2016,DIA,SPDR DJIA ETF TRUST,70693000.0000,176.0700
066311,01,03/30/2016,DIA,SPDR DJIA ETF TRUST,71643000.0000,176.8900
066311,01,03/31/2016,DIA,SPDR DJIA ETF TRUST,70543000.0000,176.6400
066311,01,04/01/2016,DIA,SPDR DJIA ETF TRUST,70493000.0000,177.7200
066311,01,04/04/2016,DIA,SPDR DJIA ETF TRUST,70693000.0000,177.1200
066311,01,04/05/2016,DIA,SPDR DJIA ETF TRUST,70293000.0000,175.8200
066311,01,04/06/2016,DIA,SPDR DJIA ETF TRUST,70493000.0000,177.0400
066311,01,04/07/2016,DIA,SPDR DJIA ETF TRUST,70843000.0000,175.2900
066311,01,04/08/2016,DIA,SPDR DJIA ETF TRUST,71793000.0000,175.6600
066311,01,04/11/2016,DIA,SPDR DJIA ETF TRUST,71243000.0000,175.4400
066311,01,04/12/2016,DIA,SPDR DJIA ETF TRUST,69743000.0000,177.0900
066311,01,04/13/2016,DIA,SPDR DJIA ETF TRUST,69093000.0000,178.9200
066311,01,04/14/2016,DIA,SPDR DJIA ETF TRUST,68843000.0000,179.1100
066311,01,04/15/2016,DIA,SPDR DJIA ETF TRUST,68743000.0000,178.6800
066311,01,04/18/2016,DIA,SPDR DJIA ETF TRUST,68193000.0000,179.7800
066311,01,04/19/2016,DIA,SPDR DJIA ETF TRUST,68593000.0000,180.3200
066311,01,04/20/2016,DIA,SPDR DJIA ETF TRUST,68593000.0000,180.7500
066311,01,04/21/2016,DIA,SPDR DJIA ETF TRUST,68243000.0000,179.7000
066311,01,04/22/2016,DIA,SPDR DJIA ETF TRUST,68593000.0000,179.9000
066311,01,04/25/2016,DIA,SPDR DJIA ETF TRUST,68593000.0000,179.5400
066311,01,04/26/2016,DIA,SPDR DJIA ETF TRUST,69293000.0000,179.6400
066311,01,04/27/2016,DIA,SPDR DJIA ETF TRUST,68793000.0000,180.2500
066311,01,04/28/2016,DIA,SPDR DJIA ETF TRUST,68693000.0000,178.2000
066311,01,04/29/2016,DIA,SPDR DJIA ETF TRUST,70093000.0000,177.5900
066311,01,05/02/2016,DIA,SPDR DJIA ETF TRUST,70093000.0000,178.7000
066311,01,05/03/2016,DIA,SPDR DJIA ETF TRUST,70193000.0000,177.3000
066311,01,05/04/2016,DIA,SPDR DJIA ETF TRUST,69343000.0000,176.3200
066311,01,05/05/2016,DIA,SPDR DJIA ETF TRUST,68893000.0000,176.4408
066311,01,05/06/2016,DIA,SPDR DJIA ETF TRUST,68293000.0000,177.3400
066311,01,05/09/2016,DIA,SPDR DJIA ETF TRUST,68143000.0000,176.9800
066311,01,05/10/2016,DIA,SPDR DJIA ETF TRUST,67843000.0000,179.2000
066311,01,05/11/2016,DIA,SPDR DJIA ETF TRUST,67843000.0000,177.2992
066311,01,05/12/2016,DIA,SPDR DJIA ETF TRUST,67693000.0000,177.4200
066311,01,05/13/2016,DIA,SPDR DJIA ETF TRUST,67043000.0000,175.4800
066311,01,05/16/2016,DIA,SPDR DJIA ETF TRUST,66893000.0000,177.2600
066311,01,05/17/2016,DIA,SPDR DJIA ETF TRUST,66643000.0000,175.5600
066311,01,05/18/2016,DIA,SPDR DJIA ETF TRUST,66293000.0000,175.6300
