Date,Open,High,Low,Close,Adj Close,Volume
2011-09-02,108.320000,108.839996,107.400002,107.739998,88.514465,150350
2011-09-06,104.720001,107.139999,104.639999,107.000000,87.906548,197950
2011-09-07,108.720001,110.040001,108.300003,110.019997,90.387604,199700
2011-09-08,109.339996,110.580002,108.680000,108.860001,89.434616,115650
2011-09-09,107.660004,107.940002,105.440002,106.000000,87.084984,174200
2011-09-12,104.699997,106.760002,104.360001,106.760002,87.709351,161350
2011-09-13,107.099998,108.059998,106.379997,107.639999,88.432312,193500
2011-09-14,108.260002,110.459999,106.760002,109.160004,89.681084,459000
2011-09-15,110.339996,111.099998,109.419998,111.040001,91.225601,128700
2011-09-16,111.440002,112.059998,110.699997,111.699997,91.767838,79000
2011-09-19,109.860001,111.099998,109.180000,110.660004,90.913406,82150
2011-09-20,111.120003,112.139999,110.440002,110.480003,90.765549,154550
2011-09-21,110.599998,110.860001,107.139999,107.139999,88.021538,139000
2011-09-22,104.199997,105.000000,102.379997,103.779999,85.261101,420500
2011-09-23,102.599998,104.320000,102.459999,103.680000,85.657677,329200
2011-09-26,104.720001,106.339996,103.320000,106.199997,87.739647,193850
2011-09-27,108.440002,109.279999,106.860001,107.419998,88.747536,617550
2011-09-28,107.699997,108.239998,105.080002,105.279999,86.979576,197300
2011-09-29,107.059998,107.459999,104.160004,106.040001,87.607445,119300
2011-09-30,104.559998,105.480003,103.379997,103.519997,85.525475,183300
2011-10-03,102.820000,104.080002,100.339996,100.339996,82.898239,333100
2011-10-04,99.139999,102.820000,98.239998,102.540001,84.715828,285650
2011-10-05,102.879997,104.820000,102.000000,104.580002,86.401230,281000
2011-10-06,104.519997,106.620003,103.760002,106.599998,88.070099,583800
2011-10-07,107.160004,107.160004,105.180000,105.779999,87.392639,627150
2011-10-10,107.739998,109.360001,107.660004,109.360001,90.350334,168200
2011-10-11,108.760002,109.720001,108.599998,109.320000,90.317276,663200
2011-10-12,110.279999,111.599998,110.000000,110.320000,91.143471,509150
2011-10-13,109.699997,110.440002,108.900002,110.160004,91.011276,364000
2011-10-14,111.500000,112.059998,110.919998,111.980003,92.514915,423450
2011-10-17,111.480003,111.599998,109.639999,109.879997,90.779938,309650
2011-10-18,109.839996,112.839996,109.000000,112.080002,92.597542,259100
2011-10-19,111.839996,112.480003,110.400002,110.680000,91.440872,107900
2011-10-20,111.000000,111.480003,109.599998,111.180000,91.853966,68200
2011-10-21,112.500000,113.419998,112.239998,113.320000,93.621979,87200
2011-10-24,113.559998,114.959999,113.440002,114.760002,94.811661,138550
2011-10-25,114.180000,114.180000,112.239998,112.540001,92.977585,102400
2011-10-26,113.760002,114.059998,111.800003,113.620003,93.869827,1922200
2011-10-27,116.779999,118.300003,115.800003,117.540001,97.108444,309200
2011-10-28,117.040001,117.779999,116.879997,117.660004,97.207565,693650
2011-10-31,116.260002,116.339996,114.639999,114.639999,94.712524,153450
2011-11-01,111.540001,112.900002,111.160004,111.599998,92.200974,307150
2011-11-02,113.260002,113.760002,112.320000,113.360001,93.655037,122650
2011-11-03,114.639999,115.680000,113.040001,115.459999,95.390007,173650
2011-11-04,114.459999,114.900002,113.419998,114.800003,94.844704,147450
2011-11-07,114.639999,115.519997,113.639999,115.459999,95.390007,79500
2011-11-08,116.099998,117.019997,115.019997,116.839996,96.530090,135700
2011-11-09,114.239998,114.720001,112.400002,112.620003,93.043678,246850
2011-11-10,114.099998,114.199997,112.620003,113.639999,93.886353,121800
2011-11-11,115.040001,116.099998,115.019997,115.860001,95.720474,132650
2011-11-14,115.419998,115.480003,114.220001,114.739998,94.795151,359550
2011-11-15,114.519997,115.919998,114.120003,115.339996,95.290855,402200
2011-11-16,114.199997,115.459999,113.320000,113.480003,93.754204,91900
2011-11-17,113.260002,113.540001,110.919998,111.660004,92.250557,989950
2011-11-18,112.019997,112.180000,111.099998,111.500000,92.118340,188150
2011-11-21,109.900002,110.059998,108.480003,109.500000,90.465996,236700
2011-11-22,109.199997,109.800003,108.379997,108.919998,89.986809,263300
2011-11-23,108.000000,108.019997,106.599998,106.620003,88.086617,249100
2011-11-25,106.400002,107.580002,106.300003,106.300003,87.822250,75650
2011-11-28,109.260002,109.820000,108.639999,109.480003,90.449471,155550
2011-11-29,109.760002,110.500000,109.400002,109.800003,90.713852,134950
2011-11-30,112.900002,114.480003,112.620003,114.300003,94.431610,424450
2011-12-01,114.139999,114.839996,113.820000,114.220001,94.365540,107350
2011-12-02,115.400002,115.680000,114.139999,114.160004,94.315979,127300
2011-12-05,116.000000,116.279999,114.720001,115.400002,95.340416,194500
2011-12-06,115.379997,116.199997,115.019997,115.500000,95.423019,67600
2011-12-07,115.099998,116.320000,114.360001,115.879997,95.736961,86600
2011-12-08,115.019997,115.260002,113.080002,113.379997,93.671547,93450
2011-12-09,113.879997,115.540001,113.800003,115.300003,95.257820,882200
2011-12-12,114.279999,114.279999,112.660004,113.639999,93.886353,127200
2011-12-13,114.220001,114.760002,112.000000,112.559998,92.994080,162800
2011-12-14,112.099998,112.500000,111.099998,111.300003,91.953079,945150
2011-12-15,112.519997,112.620003,111.559998,111.720001,92.300125,82550
2011-12-16,112.519997,113.099998,111.639999,111.800003,92.366219,1480000
2011-12-19,112.279999,112.500000,110.440002,110.660004,91.424355,454150
2011-12-20,112.339996,114.160004,112.339996,113.959999,94.150726,143850
2011-12-21,113.900002,114.379997,113.019997,114.300003,94.431610,182650
2011-12-22,114.699997,115.379997,114.500000,115.379997,95.323898,1439800
2011-12-23,114.959999,115.680000,114.760002,115.599998,96.076866,256450
2011-12-27,115.379997,118.000000,115.360001,115.720001,96.176605,388650
2011-12-28,115.720001,115.720001,114.099998,114.300003,94.996429,180300
2011-12-29,114.620003,118.160004,114.519997,115.339996,95.860809,259100
2011-12-30,115.320000,115.559998,114.900002,114.900002,95.495117,254300
2012-01-03,116.900002,117.459999,116.599998,116.599998,96.908012,163250
2012-01-04,116.440002,116.919998,115.959999,116.800003,97.074219,448450
2012-01-05,116.279999,117.300003,115.680000,117.180000,97.390045,253500
2012-01-06,117.300003,117.300003,116.480003,116.940002,97.190582,166900
2012-01-09,117.139999,117.239998,116.540001,117.120003,97.340187,177000
2012-01-10,118.360001,118.540001,117.980003,118.120003,98.171288,261200
2012-01-11,117.779999,118.339996,117.559998,118.239998,98.271011,203800
2012-01-12,118.519997,118.639999,117.580002,118.500000,98.487129,202250
2012-01-13,117.699997,118.000000,116.820000,118.000000,98.071571,147200
2012-01-17,118.980003,119.180000,118.059998,118.320000,98.337532,324250
2012-01-18,118.320000,119.639999,118.099998,119.639999,99.434601,172100
2012-01-19,120.000000,120.339996,119.720001,120.279999,99.966515,224500
2012-01-20,120.080002,120.339996,119.779999,120.279999,99.966515,345200
2012-01-23,120.279999,120.980003,119.860001,120.400002,100.066238,130950
2012-01-24,119.680000,120.300003,119.480003,120.220001,99.916634,203100
2012-01-25,120.080002,121.540001,119.639999,121.279999,100.797615,254050
2012-01-26,121.860001,122.000000,120.160004,120.660004,100.282341,137600
2012-01-27,120.040001,120.779999,120.000000,120.500000,100.149353,104100
2012-01-30,119.400002,120.199997,118.980003,120.099998,99.816902,329650
2012-01-31,120.800003,120.919998,119.599998,120.040001,99.767029,157450
2012-02-01,121.000000,121.739998,120.860001,121.180000,100.714508,99050
2012-02-02,121.440002,121.660004,120.959999,121.419998,100.913986,143050
2012-02-03,122.599998,123.139999,122.379997,123.139999,102.343506,223150
2012-02-06,122.580002,123.019997,122.400002,122.959999,102.193901,150200
2012-02-07,122.760002,123.519997,122.279999,123.339996,102.509727,164250
2012-02-08,123.400002,123.699997,122.879997,123.599998,102.725807,259750
2012-02-09,123.900002,124.019997,123.139999,123.739998,102.842148,259000
2012-02-10,122.680000,123.000000,122.440002,122.900002,102.144020,123500
2012-02-13,123.779999,123.980003,123.300003,123.839996,102.925278,230400
2012-02-14,123.500000,123.720001,122.860001,123.660004,102.775673,203400
2012-02-15,124.099998,124.239998,122.879997,123.120003,102.326866,188100
2012-02-16,123.120003,124.540001,122.919998,124.459999,103.440559,438550
2012-02-17,124.900002,124.919998,124.320000,124.760002,103.689919,604200
2012-02-21,125.099998,125.360001,124.459999,124.839996,103.756401,758200
2012-02-22,124.599998,124.879997,124.239998,124.419998,103.407318,190900
2012-02-23,124.379997,125.080002,123.959999,125.019997,103.905983,328050
2012-02-24,125.279999,125.500000,125.000000,125.199997,104.055580,162950
2012-02-27,124.440002,125.800003,124.220001,125.419998,104.238441,267800
2012-02-28,125.540001,125.900002,125.279999,125.860001,104.604126,141900
2012-02-29,126.040001,126.400002,125.120003,125.180000,104.038956,229600
2012-03-01,125.639999,126.220001,125.199997,126.000000,104.720505,193450
2012-03-02,125.959999,126.059998,125.360001,125.660004,104.437904,142800
2012-03-05,125.419998,125.480003,124.660004,125.120003,103.989113,667900
2012-03-06,123.800003,123.860001,122.900002,123.160004,102.360138,411100
2012-03-07,123.580002,124.320000,123.459999,124.139999,103.174583,170350
2012-03-08,124.919998,125.599998,124.639999,125.339996,104.171951,253600
2012-03-09,125.620003,126.139999,125.480003,125.820000,104.570885,152950
2012-03-12,125.860001,126.019997,125.419998,125.879997,104.620735,174700
2012-03-13,126.580002,128.179993,126.360001,128.139999,106.499069,192100
2012-03-14,128.199997,128.460007,127.639999,128.039993,106.415924,709950
2012-03-15,128.220001,128.800003,127.879997,128.699997,106.964493,501650
2012-03-16,129.020004,129.100006,128.699997,128.880005,107.114098,272250
2012-03-19,128.880005,129.839996,128.759995,129.419998,107.562904,143500
2012-03-20,128.720001,129.199997,128.360001,129.059998,107.263695,1310800
2012-03-21,129.100006,129.240005,128.600006,128.860001,107.097481,162100
2012-03-22,127.900002,128.240005,127.540001,127.860001,106.266350,633200
2012-03-23,128.059998,128.440002,127.320000,128.360001,106.681923,111950
2012-03-26,128.679993,129.520004,128.660004,129.520004,108.126152,203000
2012-03-27,129.699997,129.779999,129.100006,129.160004,107.825615,573550
2012-03-28,129.119995,129.279999,127.800003,128.539993,107.308029,201350
2012-03-29,127.779999,128.460007,127.260002,128.320007,107.124382,2612050
2012-03-30,128.919998,129.039993,128.240005,128.740005,107.475014,270750
2012-04-02,128.740005,130.119995,128.479996,129.779999,108.343216,374700
2012-04-03,129.539993,129.820007,128.500000,129.279999,107.925797,333850
2012-04-04,128.259995,128.380005,127.540001,127.919998,106.790436,383000
2012-04-05,127.519997,128.279999,127.400002,127.879997,106.757057,722350
2012-04-09,126.300003,126.980003,126.139999,126.459999,105.571609,474850
2012-04-10,126.220001,126.559998,124.220001,124.260002,103.735016,392650
2012-04-11,125.660004,125.820000,125.139999,125.279999,104.586517,172850
2012-04-12,125.419998,127.059998,125.400002,127.000000,106.022423,105550
2012-04-13,126.699997,126.699997,125.360001,125.480003,104.753494,2416850
2012-04-16,126.160004,126.300003,124.940002,125.339996,104.636604,826850
2012-04-17,126.160004,127.519997,126.080002,127.260002,106.239479,497450
2012-04-18,126.720001,127.239998,126.599998,126.820000,105.872139,420750
2012-04-19,126.860001,127.300003,125.440002,126.000000,105.187607,831200
2012-04-20,126.580002,126.980003,126.160004,126.199997,105.354568,112100
2012-04-23,124.940002,125.260002,124.400002,125.120003,104.452957,324950
2012-04-24,125.239998,125.919998,125.199997,125.580002,104.836952,469300
2012-04-25,126.839996,127.379997,126.760002,127.339996,106.306244,171750
2012-04-26,127.120003,128.380005,127.000000,128.220001,107.040901,157100
2012-04-27,128.660004,128.820007,127.940002,128.479996,107.257942,185050
2012-04-30,128.220001,128.259995,127.639999,127.919998,106.790436,247600
2012-05-01,127.959999,129.600006,127.800003,128.759995,107.491692,527450
2012-05-02,128.059998,128.520004,127.620003,128.360001,107.157768,154250
2012-05-03,128.460007,128.500000,127.199997,127.419998,106.373009,177000
2012-05-04,126.760002,126.839996,125.300003,125.339996,104.636604,365200
2012-05-07,124.900002,125.860001,124.860001,125.440002,104.720093,990350
2012-05-08,124.699997,125.120003,123.480003,124.900002,104.269287,403050
2012-05-09,123.599998,124.980003,123.040001,124.199997,103.684898,373700
2012-05-10,125.139999,125.180000,124.239998,124.419998,103.868561,130100
2012-05-11,123.699997,125.199997,123.639999,124.019997,103.534637,365300
2012-05-14,122.860001,123.540001,122.540001,122.699997,102.432686,953250
2012-05-15,122.580002,123.320000,121.820000,122.019997,101.864983,1532500
2012-05-16,122.519997,123.019997,121.500000,121.500000,101.430885,331350
2012-05-17,121.580002,121.680000,119.660004,119.660004,99.894821,288750
2012-05-18,120.160004,120.400002,118.559998,118.720001,99.110100,760350
2012-05-21,119.040001,120.779999,118.900002,120.720001,100.779724,271550
2012-05-22,121.080002,121.879997,120.180000,120.980003,100.996780,654450
2012-05-23,120.099998,121.139999,118.919998,120.980003,100.996780,176000
2012-05-24,121.379997,121.500000,120.239998,121.199997,101.180428,112050
2012-05-25,121.220001,121.500000,120.620003,120.919998,100.946686,336400
2012-05-29,121.879997,122.540001,121.459999,122.300003,102.098740,306600
2012-05-30,121.300003,121.339996,120.300003,120.540001,100.629448,809500
2012-05-31,120.540001,121.139999,119.260002,120.239998,100.379013,424150
2012-06-01,118.339996,118.760002,117.239998,117.300003,97.924637,641850
2012-06-04,117.440002,117.760002,116.339996,117.260002,97.891258,213600
2012-06-05,116.959999,118.220001,116.900002,117.940002,98.458916,252350
2012-06-06,118.919998,120.779999,118.860001,120.760002,100.813118,254650
2012-06-07,122.120003,122.160004,120.580002,120.739998,100.796425,201000
2012-06-08,120.599998,121.800003,120.099998,121.739998,101.631256,219550
2012-06-11,122.800003,122.839996,120.120003,120.260002,100.395714,304600
2012-06-12,120.580002,121.660004,120.000000,121.660004,101.564476,168300
2012-06-13,121.239998,121.940002,120.419998,120.860001,100.896614,144900
2012-06-14,121.080002,122.599998,120.839996,122.199997,102.015244,2181350
2012-06-15,122.620003,123.440002,122.419998,123.279999,102.916855,229250
2012-06-18,122.879997,123.900002,122.580002,123.540001,103.133934,482500
2012-06-19,124.199997,125.300003,124.139999,124.800003,104.185806,175200
2012-06-20,124.839996,125.180000,123.699997,124.599998,104.018860,235700
2012-06-21,124.779999,124.820000,121.720001,121.860001,101.731415,155400
2012-06-22,122.480003,122.959999,122.000000,122.739998,102.466072,285800
2012-06-25,120.839996,120.860001,119.720001,120.160004,100.838043,283200
2012-06-26,120.480003,121.099998,119.820000,120.739998,101.324760,352750
2012-06-27,121.160004,122.059998,121.099998,121.820000,102.231102,301100
2012-06-28,121.040001,121.639999,120.139999,121.540001,101.996109,171750
2012-06-29,123.720001,124.620003,123.379997,124.559998,104.530495,305000
2012-07-02,124.900002,125.019997,124.040001,124.900002,104.815826,258700
2012-07-03,124.900002,125.800003,124.760002,125.720001,105.503944,161050
2012-07-05,125.339996,125.699997,124.720001,125.180000,105.050781,308900
2012-07-06,123.980003,124.199997,123.360001,124.019997,104.077324,478350
2012-07-09,123.940002,124.019997,123.260002,123.860001,103.943054,177800
2012-07-10,124.459999,124.599998,122.320000,122.720001,102.986366,322300
2012-07-11,122.779999,123.099998,122.059998,122.739998,103.003159,199700
2012-07-12,122.040001,122.680000,121.320000,122.099998,102.466080,432700
2012-07-13,122.480003,124.300003,122.480003,124.180000,104.211578,480650
2012-07-16,123.900002,124.260002,123.459999,123.900002,103.976631,164400
2012-07-17,124.400002,125.000000,123.120003,124.779999,104.715118,293450
2012-07-18,124.480003,125.919998,124.400002,125.680000,105.470375,242900
2012-07-19,125.980003,126.400002,125.559998,126.000000,105.738960,516500
2012-07-20,125.300003,125.480003,124.739998,124.839996,104.765472,606900
2012-07-23,123.019997,123.940002,122.480003,123.599998,103.724869,451450
2012-07-24,123.699997,123.699997,121.720001,122.620003,102.902458,533700
2012-07-25,122.820000,123.099998,121.919998,122.540001,102.835320,509100
2012-07-26,124.379997,124.820000,123.760002,124.540001,104.513702,412450
2012-07-27,125.260002,127.239998,125.040001,126.940002,106.527779,901950
2012-07-30,126.760002,127.459999,126.500000,126.879997,106.477448,348300
