Date,Open,High,Low,Close,Adj Close,Volume
2011-12-23,36.340000,36.340000,36.340000,36.340000,30.187395,0
2011-12-27,36.360001,36.360001,36.360001,36.360001,30.204006,0
2011-12-28,35.869999,35.869999,35.869999,35.869999,29.796967,0
2011-12-29,36.270000,36.270000,36.270000,36.270000,30.129250,0
2011-12-30,36.119999,36.119999,36.119999,36.119999,30.004639,0
2012-01-03,36.660000,36.660000,36.660000,36.660000,30.453217,0
2012-01-04,36.639999,36.639999,36.639999,36.639999,30.436611,0
2012-01-05,36.790001,36.790001,36.790001,36.790001,30.561207,0
2012-01-06,36.720001,36.720001,36.720001,36.720001,30.503063,0
2012-01-09,36.820000,36.820000,36.820000,36.820000,30.586126,0
2012-01-10,37.169998,37.169998,37.169998,37.169998,30.876865,0
2012-01-11,37.220001,37.220001,37.220001,37.220001,30.918407,0
2012-01-12,37.320000,37.320000,37.320000,37.320000,31.001482,0
2012-01-13,37.119999,37.119999,37.119999,37.119999,30.835329,0
2012-01-17,37.250000,37.250000,37.250000,37.250000,30.943321,0
2012-01-18,37.700001,37.700001,37.700001,37.700001,31.317141,0
2012-01-19,37.889999,37.889999,37.889999,37.889999,31.474966,0
2012-01-20,37.919998,37.919998,37.919998,37.919998,31.499891,0
2012-01-23,37.930000,37.930000,37.930000,37.930000,31.508200,0
2012-01-24,37.930000,37.930000,37.930000,37.930000,31.508200,0
2012-01-25,38.290001,38.290001,38.290001,38.290001,31.807241,0
2012-01-26,38.080002,38.080002,38.080002,38.080002,31.632803,0
2012-01-27,38.080002,38.080002,38.080002,38.080002,31.632803,0
2012-01-30,37.959999,37.959999,37.959999,37.959999,31.533112,0
2012-01-31,37.950001,37.950001,37.950001,37.950001,31.524817,0
2012-02-01,38.360001,38.360001,38.360001,38.360001,31.865393,0
2012-02-02,38.430000,38.430000,38.430000,38.430000,31.923546,0
2012-02-03,39.029999,39.029999,39.029999,39.029999,32.421967,0
2012-02-06,39.009998,39.009998,39.009998,39.009998,32.405342,0
2012-02-07,39.070000,39.070000,39.070000,39.070000,32.455189,0
2012-02-08,39.160000,39.160000,39.160000,39.160000,32.529953,0
2012-02-09,39.209999,39.209999,39.209999,39.209999,32.571484,0
2012-02-10,38.910000,38.910000,38.910000,38.910000,32.322277,0
2012-02-13,39.209999,39.209999,39.209999,39.209999,32.571484,0
2012-02-14,39.169998,39.169998,39.169998,39.169998,32.538258,0
2012-02-15,38.970001,38.970001,38.970001,38.970001,32.372120,0
2012-02-16,39.450001,39.450001,39.450001,39.450001,32.770847,0
2012-02-17,39.520000,39.520000,39.520000,39.520000,32.829002,0
2012-02-21,39.500000,39.500000,39.500000,39.500000,32.812382,0
2012-02-22,39.349998,39.349998,39.349998,39.349998,32.687786,0
2012-02-23,39.580002,39.580002,39.580002,39.580002,32.878841,0
2012-02-24,39.630001,39.630001,39.630001,39.630001,32.920376,0
2012-02-27,39.680000,39.680000,39.680000,39.680000,32.961906,0
2012-02-28,39.770000,39.770000,39.770000,39.770000,33.036667,0
2012-02-29,39.549999,39.549999,39.549999,39.549999,32.853920,0
2012-03-01,39.810001,39.810001,39.810001,39.810001,33.069904,0
2012-03-02,39.630001,39.630001,39.630001,39.630001,32.920376,0
2012-03-05,39.480000,39.480000,39.480000,39.480000,32.795769,0
2012-03-06,38.840000,38.840000,38.840000,38.840000,32.264133,0
2012-03-07,39.150002,39.150002,39.150002,39.150002,32.521645,0
2012-03-08,39.560001,39.560001,39.560001,39.560001,32.862221,0
2012-03-09,39.750000,39.750000,39.750000,39.750000,33.020054,0
2012-03-12,39.730000,39.730000,39.730000,39.730000,33.003448,0
2012-03-13,40.470001,40.470001,40.470001,40.470001,33.618160,0
2012-03-14,40.380001,40.380001,40.380001,40.380001,33.543400,0
2012-03-15,40.639999,40.639999,40.639999,40.639999,33.759373,0
2012-03-16,40.669998,40.669998,40.669998,40.669998,33.784294,0
2012-03-19,40.840000,40.840000,40.840000,40.840000,33.925514,0
2012-03-20,40.680000,40.680000,40.680000,40.680000,33.792603,0
2012-03-21,40.630001,40.630001,40.630001,40.630001,33.751072,0
2012-03-22,40.320000,40.320000,40.320000,40.320000,33.493546,0
2012-03-23,40.480000,40.480000,40.480000,40.480000,33.626469,0
2012-03-26,41.049999,41.049999,41.049999,41.049999,34.099960,0
2012-03-27,40.919998,40.919998,40.919998,40.919998,33.991970,0
2012-03-28,40.720001,40.720001,40.720001,40.720001,33.825832,0
2012-03-29,40.650002,40.650002,40.650002,40.650002,33.767681,0
2012-03-30,40.779999,40.779999,40.779999,40.779999,33.875671,0
2012-04-02,41.099998,41.099998,41.099998,41.099998,34.141506,0
2012-04-03,40.950001,40.950001,40.950001,40.950001,34.016895,0
2012-04-04,40.500000,40.500000,40.500000,40.500000,33.643074,0
2012-04-05,40.470001,40.470001,40.470001,40.470001,33.618160,0
2012-04-09,39.990002,39.990002,39.990002,39.990002,33.219437,0
2012-04-10,39.259998,39.259998,39.259998,39.259998,32.613010,0
2012-04-11,39.599998,39.599998,39.599998,39.599998,32.895451,0
2012-04-12,40.169998,40.169998,40.169998,40.169998,33.368950,0
2012-04-13,39.540001,39.540001,39.540001,39.540001,32.949787,0
2012-04-16,39.520000,39.520000,39.520000,39.520000,32.933117,0
2012-04-17,40.130001,40.130001,40.130001,40.130001,33.441448,0
2012-04-18,39.959999,39.959999,39.959999,39.959999,33.299778,0
2012-04-19,39.750000,39.750000,39.750000,39.750000,33.124790,0
2012-04-20,39.810001,39.810001,39.810001,39.810001,33.174789,0
2012-04-23,39.439999,39.439999,39.439999,39.439999,32.866451,0
2012-04-24,39.590000,39.590000,39.590000,39.590000,32.991455,0
2012-04-25,40.169998,40.169998,40.169998,40.169998,33.474777,0
2012-04-26,40.450001,40.450001,40.450001,40.450001,33.708118,0
2012-04-27,40.580002,40.580002,40.580002,40.580002,33.816452,0
2012-04-30,40.389999,40.389999,40.389999,40.389999,33.658115,0
2012-05-01,40.590000,40.590000,40.590000,40.590000,33.824783,0
2012-05-02,40.520000,40.520000,40.520000,40.520000,33.766453,0
2012-05-03,40.160000,40.160000,40.160000,40.160000,33.466446,0
2012-05-04,39.509998,39.509998,39.509998,39.509998,32.924786,0
2012-05-07,39.540001,39.540001,39.540001,39.540001,32.949787,0
2012-05-08,39.389999,39.389999,39.389999,39.389999,32.824791,0
2012-05-09,39.150002,39.150002,39.150002,39.150002,32.624794,0
2012-05-10,39.259998,39.259998,39.259998,39.259998,32.716457,0
2012-05-11,39.150002,39.150002,39.150002,39.150002,32.624794,0
2012-05-14,38.700001,38.700001,38.700001,38.700001,32.249783,0
2012-05-15,38.500000,38.500000,38.500000,38.500000,32.083122,0
2012-05-16,38.320000,38.320000,38.320000,38.320000,31.933126,0
2012-05-17,37.669998,37.669998,37.669998,37.669998,31.391468,0
2012-05-18,37.360001,37.360001,37.360001,37.360001,31.133137,0
2012-05-21,38.020000,38.020000,38.020000,38.020000,31.683132,0
2012-05-22,38.020000,38.020000,38.020000,38.020000,31.683132,0
2012-05-23,38.110001,38.110001,38.110001,38.110001,31.758129,0
2012-05-24,38.169998,38.169998,38.169998,38.169998,31.808126,0
2012-05-25,38.099998,38.099998,38.099998,38.099998,31.749794,0
2012-05-29,38.549999,38.549999,38.549999,38.549999,32.124794,0
2012-05-30,37.959999,37.959999,37.959999,37.959999,31.633125,0
2012-05-31,37.880001,37.880001,37.880001,37.880001,31.566463,0
2012-06-01,36.900002,36.900002,36.900002,36.900002,30.749798,0
2012-06-04,36.880001,36.880001,36.880001,36.880001,30.733128,0
2012-06-05,37.150002,37.150002,37.150002,37.150002,30.958132,0
2012-06-06,38.009998,38.009998,38.009998,38.009998,31.674793,0
2012-06-07,37.970001,37.970001,37.970001,37.970001,31.641464,0
2012-06-08,38.290001,38.290001,38.290001,38.290001,31.908127,0
2012-06-11,37.740002,37.740002,37.740002,37.740002,31.449797,0
2012-06-12,38.189999,38.189999,38.189999,38.189999,31.824795,0
2012-06-13,37.900002,37.900002,37.900002,37.900002,31.583132,0
2012-06-14,38.299999,38.299999,38.299999,38.299999,31.916458,0
2012-06-15,38.700001,38.700001,38.700001,38.700001,32.249783,0
2012-06-18,38.779999,38.779999,38.779999,38.779999,32.316456,0
2012-06-19,39.200001,39.200001,39.200001,39.200001,32.666451,0
2012-06-20,39.130001,39.130001,39.130001,39.130001,32.608124,0
2012-06-21,38.240002,38.240002,38.240002,38.240002,31.866461,0
2012-06-22,38.529999,38.529999,38.529999,38.529999,32.108120,0
2012-06-25,37.919998,37.919998,37.919998,37.919998,31.599796,0
2012-06-26,38.110001,38.110001,38.110001,38.110001,31.758129,0
2012-06-27,38.470001,38.470001,38.470001,38.470001,32.058125,0
2012-06-28,38.400002,38.400002,38.400002,38.400002,31.999790,0
2012-06-29,39.380001,39.380001,39.380001,39.380001,32.816456,0
2012-07-02,39.529999,39.529999,39.529999,39.529999,32.941460,0
2012-07-03,39.820000,39.820000,39.820000,39.820000,33.183117,0
2012-07-05,39.669998,39.669998,39.669998,39.669998,33.058113,0
2012-07-06,39.290001,39.290001,39.290001,39.290001,32.741463,0
2012-07-09,39.209999,39.209999,39.209999,39.209999,32.674786,0
2012-07-10,38.860001,38.860001,38.860001,38.860001,32.383121,0
2012-07-11,38.840000,38.840000,38.840000,38.840000,32.366459,0
2012-07-12,38.669998,38.669998,38.669998,38.669998,32.224800,0
2012-07-13,39.290001,39.290001,39.290001,39.290001,32.741463,0
2012-07-16,39.180000,39.180000,39.180000,39.180000,32.649792,0
2012-07-17,39.450001,39.450001,39.450001,39.450001,32.874783,0
2012-07-18,39.720001,39.720001,39.720001,39.720001,33.099777,0
2012-07-19,39.799999,39.799999,39.799999,39.799999,33.166454,0
2012-07-20,39.400002,39.400002,39.400002,39.400002,32.833122,0
2012-07-23,39.009998,39.009998,39.009998,39.009998,32.508114,0
2012-07-24,38.630001,38.630001,38.630001,38.630001,32.191460,0
2012-07-25,38.639999,38.639999,38.639999,38.639999,32.199791,0
2012-07-26,39.240002,39.240002,39.240002,39.240002,32.699787,0
2012-07-27,40.009998,40.009998,40.009998,40.009998,33.341446,0
2012-07-30,39.959999,39.959999,39.959999,39.959999,33.299778,0
2012-07-31,39.779999,39.779999,39.779999,39.779999,33.149784,0
2012-08-01,39.599998,39.599998,39.599998,39.599998,32.999779,0
2012-08-02,39.330002,39.330002,39.330002,39.330002,32.774792,0
2012-08-03,40.099998,40.099998,40.099998,40.099998,33.416447,0
2012-08-06,40.220001,40.220001,40.220001,40.220001,33.516445,0
2012-08-07,40.450001,40.450001,40.450001,40.450001,33.708118,0
2012-08-08,40.480000,40.480000,40.480000,40.480000,33.733112,0
2012-08-09,40.529999,40.529999,40.529999,40.529999,33.774792,0
2012-08-10,40.610001,40.610001,40.610001,40.610001,33.841450,0
2012-08-13,40.560001,40.560001,40.560001,40.560001,33.799789,0
2012-08-14,40.549999,40.549999,40.549999,40.549999,33.791443,0
2012-08-15,40.650002,40.650002,40.650002,40.650002,33.874786,0
2012-08-16,40.959999,40.959999,40.959999,40.959999,34.133106,0
2012-08-17,41.060001,41.060001,41.060001,41.060001,34.216446,0
2012-08-20,41.040001,41.040001,41.040001,41.040001,34.199783,0
2012-08-21,40.919998,40.919998,40.919998,40.919998,34.099785,0
2012-08-22,40.919998,40.919998,40.919998,40.919998,34.099785,0
2012-08-23,40.599998,40.599998,40.599998,40.599998,33.833115,0
2012-08-24,40.840000,40.840000,40.840000,40.840000,34.033112,0
2012-08-27,40.820000,40.820000,40.820000,40.820000,34.016445,0
2012-08-28,40.830002,40.830002,40.830002,40.830002,34.024788,0
2012-08-29,40.880001,40.880001,40.880001,40.880001,34.066441,0
2012-08-30,40.560001,40.560001,40.560001,40.560001,33.799789,0
2012-08-31,40.770000,40.770000,40.770000,40.770000,33.974785,0
2012-09-04,40.799999,40.799999,40.799999,40.799999,33.999783,0
2012-09-05,40.770000,40.770000,40.770000,40.770000,33.974785,0
2012-09-06,41.599998,41.599998,41.599998,41.599998,34.666439,0
2012-09-07,41.779999,41.779999,41.779999,41.779999,34.816444,0
2012-09-10,41.540001,41.540001,41.540001,41.540001,34.616447,0
2012-09-11,41.669998,41.669998,41.669998,41.669998,34.724777,0
2012-09-12,41.779999,41.779999,41.779999,41.779999,34.816444,0
2012-09-13,42.430000,42.430000,42.430000,42.430000,35.358109,0
2012-09-14,42.650002,42.650002,42.650002,42.650002,35.541439,0
2012-09-17,42.470001,42.470001,42.470001,42.470001,35.391434,0
2012-09-18,42.400002,42.400002,42.400002,42.400002,35.333107,0
2012-09-19,42.450001,42.450001,42.450001,42.450001,35.374771,0
2012-09-20,42.400002,42.400002,42.400002,42.400002,35.333107,0
2012-09-21,42.410000,42.410000,42.410000,42.410000,35.341434,0
2012-09-24,42.290001,42.290001,42.290001,42.290001,35.241444,0
2012-09-25,41.820000,41.820000,41.820000,41.820000,34.849770,0
2012-09-26,41.590000,41.590000,41.590000,41.590000,34.658112,0
2012-09-27,42.000000,42.000000,42.000000,42.000000,34.999775,0
2012-09-28,41.820000,41.820000,41.820000,41.820000,34.849770,0
2012-10-01,41.910000,41.910000,41.910000,41.910000,34.924778,0
2012-10-02,41.970001,41.970001,41.970001,41.970001,34.974773,0
2012-10-03,42.099998,42.099998,42.099998,42.099998,35.083107,0
2012-10-04,42.410000,42.410000,42.410000,42.410000,35.341434,0
2012-10-05,42.400002,42.400002,42.400002,42.400002,35.333107,0
2012-10-08,42.250000,42.250000,42.250000,42.250000,35.208099,0
2012-10-09,41.820000,41.820000,41.820000,41.820000,34.849770,0
2012-10-10,41.580002,41.580002,41.580002,41.580002,34.649780,0
2012-10-11,41.630001,41.630001,41.630001,41.630001,34.691444,0
2012-10-12,41.480000,41.480000,41.480000,41.480000,34.566448,0
2012-10-15,41.799999,41.799999,41.799999,41.799999,34.833103,0
2012-10-16,42.230000,42.230000,42.230000,42.230000,35.191437,0
2012-10-17,42.430000,42.430000,42.430000,42.430000,35.358109,0
2012-10-18,42.320000,42.320000,42.320000,42.320000,35.266445,0
2012-10-19,41.630001,41.630001,41.630001,41.630001,34.691444,0
2012-10-22,41.630001,41.630001,41.630001,41.630001,34.691444,0
2012-10-23,41.080002,41.080002,41.080002,41.080002,34.233116,0
2012-10-24,40.959999,40.959999,40.959999,40.959999,34.133106,0
2012-10-25,41.080002,41.080002,41.080002,41.080002,34.233116,0
2012-10-26,41.029999,41.029999,41.029999,41.029999,34.191441,0
2012-10-31,41.080002,41.080002,41.080002,41.080002,34.233116,0
2012-11-01,41.570000,41.570000,41.570000,41.570000,34.641438,0
2012-11-02,41.150002,41.150002,41.150002,41.150002,34.291454,0
2012-11-05,41.270000,41.270000,41.270000,41.270000,34.391449,0
2012-11-06,41.590000,41.590000,41.590000,41.590000,34.658112,0
2012-11-07,40.650002,40.650002,40.650002,40.650002,33.874786,0
2012-11-08,40.150002,40.150002,40.150002,40.150002,33.458118,0
2012-11-09,40.209999,40.209999,40.209999,40.209999,33.508114,0
2012-11-12,40.209999,40.209999,40.209999,40.209999,33.508114,0
2012-11-13,40.049999,40.049999,40.049999,40.049999,33.374783,0
2012-11-14,39.480000,39.480000,39.480000,39.480000,32.899784,0
2012-11-15,39.400002,39.400002,39.400002,39.400002,32.833122,0
2012-11-16,39.630001,39.630001,39.630001,39.630001,33.024796,0
2012-11-19,40.410000,40.410000,40.410000,40.410000,33.674782,0
2012-11-20,40.450001,40.450001,40.450001,40.450001,33.708118,0
2012-11-21,40.560001,40.560001,40.560001,40.560001,33.799789,0
2012-11-23,41.080002,41.080002,41.080002,41.080002,34.233116,0
2012-11-26,41.020000,41.020000,41.020000,41.020000,34.183113,0
2012-11-27,40.840000,40.840000,40.840000,40.840000,34.033112,0
2012-11-28,41.160000,41.160000,41.160000,41.160000,34.299778,0
2012-11-29,41.380001,41.380001,41.380001,41.380001,34.483101,0
2012-11-30,41.389999,41.389999,41.389999,41.389999,34.491444,0
2012-12-03,41.209999,41.209999,41.209999,41.209999,34.341446,0
2012-12-04,41.150002,41.150002,41.150002,41.150002,34.291454,0
2012-12-05,41.220001,41.220001,41.220001,41.220001,34.349777,0
2012-12-06,41.360001,41.360001,41.360001,41.360001,34.466446,0
2012-12-07,41.470001,41.470001,41.470001,41.470001,34.558113,0
2012-12-10,41.520000,41.520000,41.520000,41.520000,34.599770,0
2012-12-11,41.790001,41.790001,41.790001,41.790001,34.824772,0
2012-12-12,41.790001,41.790001,41.790001,41.790001,34.824772,0
2012-12-13,41.540001,41.540001,41.540001,41.540001,34.616447,0
2012-12-14,40.720001,40.720001,40.720001,40.720001,34.487709,0
2012-12-17,41.200001,41.200001,41.200001,41.200001,34.894241,0
2012-12-18,41.689999,41.689999,41.689999,41.689999,35.309242,0
2012-12-19,41.430000,41.430000,41.430000,41.430000,35.089035,0
2012-12-20,41.660000,41.660000,41.660000,41.660000,35.283836,0
2012-12-21,41.290001,41.290001,41.290001,41.290001,34.970470,0
2012-12-24,41.189999,41.189999,41.189999,41.189999,34.885773,0
2012-12-26,40.970001,40.970001,40.970001,40.970001,34.699448,0
2012-12-27,40.930000,40.930000,40.930000,40.930000,34.665562,0
2012-12-28,40.509998,40.509998,40.509998,40.509998,34.309845,0
2012-12-31,41.220001,41.220001,41.220001,41.220001,34.911182,0
2013-01-02,42.279999,42.279999,42.279999,42.279999,35.808937,0
2013-01-03,42.220001,42.220001,42.220001,42.220001,35.758129,0
2013-01-04,42.450001,42.450001,42.450001,42.450001,35.952923,0
2013-01-07,42.320000,42.320000,42.320000,42.320000,35.842823,0
2013-01-08,42.209999,42.209999,42.209999,42.209999,35.749649,0
2013-01-09,42.349998,42.349998,42.349998,42.349998,35.868225,0
2013-01-10,42.630001,42.630001,42.630001,42.630001,36.105370,0
2013-01-11,42.639999,42.639999,42.639999,42.639999,36.113850,0
2013-01-14,42.610001,42.610001,42.610001,42.610001,36.088436,0
2013-01-15,42.689999,42.689999,42.689999,42.689999,36.156189,0
2013-01-16,42.669998,42.669998,42.669998,42.669998,36.139252,0
2013-01-17,42.930000,42.930000,42.930000,42.930000,36.359459,0
2013-01-18,43.070000,43.070000,43.070000,43.070000,36.478031,0
2013-01-22,43.290001,43.290001,43.290001,43.290001,36.664364,0
2013-01-23,43.330002,43.330002,43.330002,43.330002,36.698238,0
2013-01-24,43.369999,43.369999,43.369999,43.369999,36.732117,0
2013-01-25,43.619999,43.619999,43.619999,43.619999,36.943867,0
2013-01-28,43.560001,43.560001,43.560001,43.560001,36.893032,0
2013-01-29,43.740002,43.740002,43.740002,43.740002,37.045483,0
2013-01-30,43.549999,43.549999,43.549999,43.549999,36.884571,0
2013-01-31,43.490002,43.490002,43.490002,43.490002,36.833744,0
2013-02-01,43.919998,43.919998,43.919998,43.919998,37.197937,0
2013-02-04,43.419998,43.419998,43.419998,43.419998,36.774460,0
2013-02-05,43.860001,43.860001,43.860001,43.860001,37.147125,0
2013-02-06,43.919998,43.919998,43.919998,43.919998,37.197937,0
2013-02-07,43.849998,43.849998,43.849998,43.849998,37.138653,0
2013-02-08,44.110001,44.110001,44.110001,44.110001,37.358864,0
2013-02-11,44.080002,44.080002,44.080002,44.080002,37.333443,0
2013-02-12,44.160000,44.160000,44.160000,44.160000,37.401203,0
2013-02-13,44.220001,44.220001,44.220001,44.220001,37.452019,0
2013-02-14,44.270000,44.270000,44.270000,44.270000,37.494366,0
2013-02-15,44.230000,44.230000,44.230000,44.230000,37.460491,0
2013-02-19,44.560001,44.560001,44.560001,44.560001,37.739990,0
2013-02-20,43.959999,43.959999,43.959999,43.959999,37.231812,0
2013-02-21,43.660000,43.660000,43.660000,43.660000,36.977730,0
2013-02-22,44.060001,44.060001,44.060001,44.060001,37.316513,0
2013-02-25,43.250000,43.250000,43.250000,43.250000,36.630486,0
2013-02-26,43.509998,43.509998,43.509998,43.509998,36.850689,0
2013-02-27,44.070000,44.070000,44.070000,44.070000,37.324974,0
2013-02-28,44.049999,44.049999,44.049999,44.049999,37.308044,0
2013-03-01,44.139999,44.139999,44.139999,44.139999,37.384266,0
2013-03-04,44.330002,44.330002,44.330002,44.330002,37.545189,0
2013-03-05,44.770000,44.770000,44.770000,44.770000,37.917839,0
2013-03-06,44.849998,44.849998,44.849998,44.849998,37.985600,0
2013-03-07,44.950001,44.950001,44.950001,44.950001,38.070290,0
2013-03-08,45.180000,45.180000,45.180000,45.180000,38.265091,0
2013-03-11,45.320000,45.320000,45.320000,45.320000,38.383663,0
2013-03-12,45.220001,45.220001,45.220001,45.220001,38.298969,0
2013-03-13,45.310001,45.310001,45.310001,45.310001,38.375191,0
2013-03-14,45.590000,45.590000,45.590000,45.590000,38.612350,0
2013-03-15,45.509998,45.509998,45.509998,45.509998,38.544586,0
2013-03-18,45.270000,45.270000,45.270000,45.270000,38.341320,0
2013-03-19,45.150002,45.150002,45.150002,45.150002,38.239689,0
2013-03-20,45.480000,45.480000,45.480000,45.480000,38.519173,0
2013-03-21,45.110001,45.110001,45.110001,45.110001,38.205811,0
2013-03-22,45.389999,45.389999,45.389999,45.389999,38.442947,0
2013-03-25,45.250000,45.250000,45.250000,45.250000,38.324383,0
2013-03-26,45.599998,45.599998,45.599998,45.599998,38.620800,0
2013-03-27,45.599998,45.599998,45.599998,45.599998,38.620800,0
2013-03-28,45.779999,45.779999,45.779999,45.779999,38.773254,0
2013-04-01,45.529999,45.529999,45.529999,45.529999,38.561523,0
2013-04-02,45.680000,45.680000,45.680000,45.680000,38.688564,0
2013-04-03,45.160000,45.160000,45.160000,45.160000,38.248154,0
2013-04-04,45.369999,45.369999,45.369999,45.369999,38.426010,0
2013-04-05,45.189999,45.189999,45.189999,45.189999,38.273556,0
2013-04-08,45.509998,45.509998,45.509998,45.509998,38.544586,0
2013-04-09,45.639999,45.639999,45.639999,45.639999,38.654682,0
2013-04-10,46.220001,46.220001,46.220001,46.220001,39.145924,0
2013-04-11,46.389999,46.389999,46.389999,46.389999,39.289898,0
2013-04-12,46.119999,46.119999,46.119999,46.119999,39.173527,0
2013-04-15,44.959999,44.959999,44.959999,44.959999,38.188248,0
2013-04-16,45.630001,45.630001,45.630001,45.630001,38.757332,0
2013-04-17,44.959999,44.959999,44.959999,44.959999,38.188248,0
2013-04-18,44.669998,44.669998,44.669998,44.669998,37.941925,0
2013-04-19,45.099998,45.099998,45.099998,45.099998,38.307159,0
2013-04-22,45.290001,45.290001,45.290001,45.290001,38.468544,0
2013-04-23,45.790001,45.790001,45.790001,45.790001,38.893238,0
2013-04-24,45.830002,45.830002,45.830002,45.830002,38.927208,0
2013-04-25,46.040001,46.040001,46.040001,46.040001,39.105583,0
2013-04-26,45.930000,45.930000,45.930000,45.930000,39.012150,0
2013-04-29,46.259998,46.259998,46.259998,46.259998,39.292442,0
